x,y,
-7.4796,1.6285
-6.1958,-7.5109
9.1816,-5.3111
-7.9122,-5.4557
11.297,1.1173
-5.3691,3.2769
-6.029,1.5361
-4.5028,0.94613
-4.9254,3.5796
4.2552,2.9814
10.106,3.1887
10.755,2.2087
5.8171,8.2169
-8.1314,2.6453
-4.0666,4.9317
-5.5011,3.5126
2.5254,5.3233
2.9194,2.324
-2.9328,7.4595
-5.3296,4.4354
-3.2146,4.6505
-8.3883,6.5258
-3.2914,6.7184
-7.5202,3.0743
-7.1804,2.7479
-4.1681,3.6771
-4.8044,2.3127
-4.6697,5.4136
-5.2626,1.6904
-4.6324,2.3213
-6.5182,2.4173
-4.2708,2.6867
11.347,3.7381
11.463,2.8777
-8.6272,-4.3017
-4.3487,-8.6085
-3.7892,-7.7807
-5.3138,-8.5467
-2.6317,-8.7851
-2.6691,-9.1144
-3.5003,-9.14
-5.3203,-6.9205
8.1688,-3.5665
11.862,-4.2005
10.595,-3.9568
6.3873,-5.6312
5.9627,-6.6964
8.7806,-2.6778
10.326,-3.9423
-6.5592,-7.9946
-6.6523,-5.881
11.253,-4.8384
11.283,-4.6036
8.3983,0.29074
-3.6169,2.5471
9.1237,12.987
3.5175,9.4754
